age,education,years_experience,skills_count,communication,leadership,technical,certifications,willing_to_travel,preferred_domain,role
23,Bachelors,5,1,3,6,6,3,0,HR,PROJECT MANAGER
40,Bachelors,20,5,5,6,1,3,0,HR,MANAGER
47,High School,22,0,7,2,3,4,0,Operations,BUSINESS ANALYST
51,Bachelors,32,3,4,8,4,3,0,IT,DATA ANALYST
32,Bachelors,8,1,5,7,4,5,0,Marketing,MANAGER
38,Bachelors,15,3,4,3,7,5,1,Manufacturing,DATA ANALYST
31,Diploma,7,0,9,3,3,1,0,Marketing,HR
59,Bachelors,39,3,8,4,0,3,0,IT,BUSINESS ANALYST
51,Bachelors,29,4,10,9,7,3,0,Manufacturing,MANAGER
48,Bachelors,27,3,6,1,3,5,1,Operations,HR
50,Bachelors,30,3,6,10,3,4,1,Manufacturing,MANAGER
58,Masters,33,4,2,3,5,0,1,IT,HR
20,Bachelors,1,6,7,6,3,1,0,HR,HR
58,Bachelors,33,3,3,7,6,4,0,Finance,PROJECT MANAGER
53,High School,32,4,4,3,6,4,0,Manufacturing,DATA ANALYST
38,Masters,16,5,5,7,7,1,0,IT,PROJECT MANAGER
37,Masters,15,5,9,4,2,3,0,Manufacturing,MANAGER
28,Bachelors,1,4,1,10,4,2,0,HR,PROJECT MANAGER
51,PhD,25,4,6,4,5,4,0,IT,CLERK
25,High School,0,5,7,4,0,4,0,Finance,HR
28,Bachelors,4,2,8,4,2,5,0,IT,MANAGER
57,Diploma,31,1,7,4,2,0,0,HR,BUSINESS ANALYST
35,Bachelors,10,4,5,4,6,4,1,Finance,HR
44,PhD,25,0,7,5,2,4,0,IT,HR
33,Bachelors,11,3,5,2,6,1,0,Operations,HR
51,Masters,28,5,6,10,7,1,0,Operations,MANAGER
22,Bachelors,0,6,5,6,6,3,0,IT,HR
26,Bachelors,6,3,7,2,9,4,0,IT,DATA ANALYST
41,Bachelors,21,3,5,5,6,3,1,Marketing,PROJECT MANAGER
30,Masters,12,5,7,1,7,3,1,HR,HR
38,Bachelors,14,8,4,6,2,5,0,HR,CLERK
35,Diploma,8,2,6,9,0,4,0,Manufacturing,MANAGER
37,High School,18,8,0,0,3,3,0,Operations,DATA ANALYST
58,Bachelors,35,6,4,10,8,0,0,IT,MANAGER
41,PhD,16,1,4,7,5,4,0,HR,PROJECT MANAGER
33,Masters,11,5,6,9,7,3,0,Operations,DATA ANALYST
59,Masters,39,3,4,3,9,1,0,IT,CLERK
37,Bachelors,13,7,7,7,4,0,0,Finance,HR
31,Bachelors,8,1,4,5,9,2,0,Manufacturing,DATA ANALYST
54,Bachelors,32,2,6,4,4,3,0,IT,HR
47,Bachelors,23,4,6,6,2,4,0,Operations,HR
23,Masters,5,0,2,10,4,5,1,Finance,PROJECT MANAGER
33,Diploma,11,5,4,4,4,5,0,HR,DATA ANALYST
25,Bachelors,1,4,6,5,5,3,0,Marketing,HR
29,High School,7,6,5,4,9,1,0,Finance,MANAGER
25,Bachelors,0,3,8,10,6,3,1,Finance,HR
41,Diploma,18,2,6,6,6,3,1,Marketing,PROJECT MANAGER
20,Bachelors,2,1,5,7,5,4,1,HR,PROJECT MANAGER
59,Bachelors,40,1,5,1,1,5,1,IT,HR
20,High School,1,5,5,8,1,5,0,Operations,MANAGER
36,Masters,15,3,4,4,6,5,0,Manufacturing,DATA ANALYST
25,Diploma,0,4,8,3,4,3,0,HR,HR
40,Diploma,18,2,7,6,5,5,0,IT,HR
30,Bachelors,8,0,7,6,6,2,0,Marketing,HR
58,Bachelors,40,4,9,4,7,3,1,Finance,HR
35,Masters,12,5,5,4,0,2,0,IT,PROJECT MANAGER
38,Masters,15,2,8,2,9,2,0,Marketing,DATA ANALYST
30,High School,10,1,3,9,4,5,0,Operations,MANAGER
53,High School,31,2,7,6,6,4,1,Finance,MANAGER
38,High School,16,3,6,3,4,4,0,Finance,MANAGER
52,PhD,28,1,7,5,4,3,0,IT,PROJECT MANAGER
18,Masters,4,4,4,9,3,3,0,Marketing,MANAGER
33,Bachelors,13,2,5,5,9,2,0,IT,DATA ANALYST
36,Diploma,10,2,9,2,3,5,0,Marketing,MANAGER
46,High School,23,1,9,10,6,2,1,Manufacturing,PROJECT MANAGER
19,Bachelors,1,4,6,3,5,5,0,IT,DATA ANALYST
24,Bachelors,0,1,6,7,0,0,0,Finance,HR
37,Bachelors,18,5,3,9,1,5,0,IT,MANAGER
48,Diploma,23,4,3,9,2,0,0,HR,MANAGER
28,Diploma,9,3,5,2,1,2,0,Operations,PROJECT MANAGER
27,Bachelors,1,6,5,4,3,0,1,Operations,HR
46,Bachelors,23,2,4,2,5,4,0,HR,DATA ANALYST
57,Masters,34,3,7,6,8,5,0,Marketing,DATA ANALYST
53,Bachelors,24,1,3,2,10,2,0,Manufacturing,DATA ANALYST
40,Bachelors,17,3,5,2,5,0,1,HR,DATA ANALYST
33,Bachelors,17,4,7,6,9,0,0,Finance,MANAGER
19,Bachelors,0,3,5,8,8,1,0,IT,PROJECT MANAGER
57,Masters,33,2,6,7,3,5,0,HR,MANAGER
23,Masters,1,2,3,5,3,2,1,Manufacturing,MANAGER
51,Masters,26,1,7,4,5,0,1,Finance,CLERK
21,High School,0,2,6,4,3,4,1,Operations,HR
38,High School,17,1,7,9,5,3,0,Operations,MANAGER
19,Bachelors,1,2,3,7,4,2,0,Marketing,PROJECT MANAGER
39,Bachelors,16,2,4,3,4,2,0,HR,DATA ANALYST
54,Bachelors,30,2,2,3,9,3,0,Marketing,CLERK
47,High School,25,3,6,8,5,0,1,HR,PROJECT MANAGER
52,High School,28,7,7,1,1,1,0,IT,HR
41,Bachelors,17,1,4,3,6,4,0,Operations,MANAGER
58,High School,29,1,2,4,7,3,0,Marketing,DATA ANALYST
51,Masters,31,3,9,8,5,4,1,IT,HR
54,Bachelors,30,5,7,6,10,5,0,Marketing,DATA ANALYST
34,Bachelors,6,5,6,5,6,2,1,Operations,HR
37,Masters,11,6,5,0,0,4,0,Marketing,DATA ANALYST
39,Bachelors,16,1,5,5,6,1,0,HR,HR
27,Bachelors,8,3,3,7,0,2,0,IT,MANAGER
52,Masters,23,5,3,1,7,4,0,Manufacturing,PROJECT MANAGER
57,Masters,40,2,3,4,9,5,0,Finance,HR
54,Masters,30,1,7,5,7,2,0,IT,MANAGER
55,Masters,28,3,7,7,6,4,0,Operations,MANAGER
59,High School,38,3,4,9,8,5,0,Marketing,PROJECT MANAGER
36,PhD,14,3,7,5,6,0,0,Manufacturing,HR
48,Masters,31,5,5,1,7,3,0,Marketing,DATA ANALYST
43,Bachelors,17,2,8,7,10,3,1,Manufacturing,DATA ANALYST
34,Masters,8,3,7,1,5,0,1,Operations,HR
35,Masters,9,5,5,5,6,1,0,Marketing,DATA ANALYST
56,Bachelors,30,2,8,5,4,1,0,Operations,MANAGER
34,High School,18,0,4,4,0,2,1,Manufacturing,BUSINESS ANALYST
47,High School,25,1,7,5,9,1,0,Finance,PROJECT MANAGER
49,PhD,26,5,5,6,0,5,0,Marketing,HR
44,Bachelors,13,1,3,4,5,1,0,Manufacturing,DATA ANALYST
27,Diploma,3,3,3,2,6,1,0,IT,DATA ANALYST
44,Bachelors,24,5,4,7,6,3,0,IT,DATA ANALYST
41,High School,18,5,7,5,1,2,0,Operations,HR
42,Masters,19,4,4,6,8,4,1,Operations,DATA ANALYST
33,High School,12,4,6,0,6,2,1,Marketing,BUSINESS ANALYST
22,Masters,0,4,4,0,3,0,1,Operations,DATA ANALYST
23,High School,0,6,6,6,0,0,0,Finance,HR
27,Masters,0,1,5,1,3,1,1,HR,PROJECT MANAGER
22,Masters,6,2,6,1,1,4,1,Finance,HR
23,Bachelors,4,3,6,2,8,1,0,Manufacturing,DATA ANALYST
23,Bachelors,0,2,7,5,5,0,1,IT,HR
53,Bachelors,29,2,4,1,0,2,0,Finance,MANAGER
47,Bachelors,24,2,5,4,2,0,0,Manufacturing,HR
53,Bachelors,31,2,4,7,4,0,0,Finance,HR
39,High School,17,4,8,10,10,0,1,Operations,HR
28,PhD,8,2,6,5,7,1,0,HR,DATA ANALYST
20,Masters,1,4,5,3,7,4,0,IT,DATA ANALYST
52,PhD,31,3,6,2,2,2,0,Operations,MANAGER
54,High School,32,4,6,3,2,2,0,IT,HR
44,Masters,27,5,6,5,3,1,0,Finance,PROJECT MANAGER
38,Masters,18,0,2,8,0,1,0,IT,DATA ANALYST
29,Masters,6,3,7,5,2,3,0,Finance,HR
22,Masters,1,8,5,6,1,2,0,Manufacturing,PROJECT MANAGER
29,PhD,2,1,10,2,4,5,1,HR,BUSINESS ANALYST
42,PhD,16,5,5,3,10,5,0,Finance,DATA ANALYST
44,Bachelors,19,5,9,2,9,0,0,Marketing,HR
38,Bachelors,18,0,6,4,8,5,0,Manufacturing,DATA ANALYST
57,Bachelors,37,2,9,5,6,0,1,Marketing,HR
42,Masters,21,3,3,6,5,0,1,Finance,HR
25,Diploma,2,4,4,4,1,5,1,HR,HR
38,Masters,16,1,3,7,6,2,0,Finance,DATA ANALYST
49,Diploma,27,1,4,0,6,4,0,HR,DATA ANALYST
28,PhD,10,7,8,3,0,0,0,Operations,MANAGER
47,High School,28,4,4,7,1,3,0,Finance,PROJECT MANAGER
27,Diploma,2,0,7,1,3,1,0,Manufacturing,HR
56,Masters,35,4,7,4,4,0,0,Manufacturing,HR
58,PhD,40,1,3,1,2,1,0,Operations,HR
31,Bachelors,5,2,2,6,5,5,0,Finance,DATA ANALYST
42,Masters,24,5,8,7,7,2,0,IT,MANAGER
33,Masters,11,3,5,5,3,3,1,Marketing,MANAGER
58,Bachelors,32,2,7,0,2,5,1,Finance,BUSINESS ANALYST
57,Masters,33,4,6,7,1,2,1,HR,HR
24,Bachelors,0,4,3,1,4,1,0,Operations,DATA ANALYST
34,Masters,19,3,6,6,5,0,1,HR,HR
36,Bachelors,8,3,7,3,0,1,0,HR,HR
30,Bachelors,14,2,6,9,7,0,0,Finance,BUSINESS ANALYST
52,Bachelors,25,3,5,5,6,4,0,Operations,PROJECT MANAGER
51,Bachelors,25,2,8,1,0,2,0,Manufacturing,HR
52,Bachelors,27,5,5,1,3,0,0,Operations,HR
53,Bachelors,31,3,4,4,3,0,0,HR,MANAGER
52,Bachelors,29,3,8,7,9,1,0,IT,MANAGER
44,Bachelors,20,1,3,7,1,0,0,Marketing,HR
56,High School,35,0,9,0,5,5,0,Operations,DATA ANALYST
47,Bachelors,25,1,4,1,0,5,1,IT,DATA ANALYST
37,High School,10,3,8,3,8,1,1,Finance,BUSINESS ANALYST
60,High School,38,4,5,6,7,4,0,Finance,HR
31,Bachelors,10,3,4,3,4,3,0,Finance,HR
57,Diploma,35,4,10,1,7,4,1,Finance,HR
32,Masters,11,3,5,0,5,5,0,Finance,DATA ANALYST
55,Diploma,31,2,4,1,5,4,0,Manufacturing,PROJECT MANAGER
54,Bachelors,33,5,5,8,0,0,1,IT,MANAGER
51,Diploma,25,4,6,3,5,3,0,HR,HR
35,Bachelors,13,2,5,1,2,3,0,Finance,DATA ANALYST
55,Bachelors,30,4,6,4,0,3,1,Operations,MANAGER
31,Masters,11,4,3,3,2,1,0,HR,HR
57,Bachelors,34,1,3,7,0,4,0,Finance,MANAGER
28,Masters,6,3,4,8,6,3,0,Marketing,HR
51,Bachelors,29,3,7,2,0,1,0,Operations,HR
37,Masters,13,2,6,3,10,1,0,Operations,DATA ANALYST
29,Masters,13,1,5,5,6,0,0,Finance,PROJECT MANAGER
48,Bachelors,24,4,4,3,1,4,1,HR,HR
35,Bachelors,13,2,7,5,6,1,1,HR,MANAGER
55,Bachelors,32,4,2,4,3,4,1,Manufacturing,HR
21,Bachelors,1,4,5,5,6,1,1,HR,DATA ANALYST
26,High School,3,4,4,6,3,4,0,IT,PROJECT MANAGER
52,Bachelors,29,1,4,6,0,5,1,Marketing,MANAGER
50,Masters,30,0,6,6,7,2,0,Manufacturing,DATA ANALYST
18,Bachelors,0,5,3,2,5,0,1,Operations,BUSINESS ANALYST
34,Bachelors,20,3,4,0,2,5,0,IT,PROJECT MANAGER
30,High School,8,5,5,6,9,4,1,HR,PROJECT MANAGER
60,Diploma,39,4,4,7,1,4,0,Marketing,PROJECT MANAGER
37,Bachelors,12,3,6,4,3,1,0,IT,DATA ANALYST
49,Bachelors,22,3,7,0,2,5,1,HR,HR
36,Bachelors,15,4,7,7,4,5,0,Operations,PROJECT MANAGER
32,High School,9,1,7,5,0,3,0,Finance,MANAGER
23,Bachelors,0,3,8,7,10,5,0,Marketing,DATA ANALYST
26,High School,5,5,5,2,8,3,0,Finance,BUSINESS ANALYST
28,Bachelors,2,1,7,7,4,0,0,Marketing,HR
59,Bachelors,32,2,8,5,4,2,0,Finance,BUSINESS ANALYST
55,High School,30,3,2,3,9,1,0,Finance,PROJECT MANAGER
52,Bachelors,28,4,6,4,9,1,0,Finance,PROJECT MANAGER
60,PhD,38,2,5,1,7,1,0,Finance,DATA ANALYST
60,Masters,44,9,4,2,7,2,0,Manufacturing,DATA ANALYST
26,Masters,0,4,6,6,5,1,0,Operations,HR
42,Bachelors,20,2,9,6,6,1,0,Finance,BUSINESS ANALYST
22,PhD,4,3,7,4,2,2,0,Finance,BUSINESS ANALYST
32,Bachelors,10,2,7,2,2,5,0,Marketing,BUSINESS ANALYST
39,Bachelors,14,3,6,4,5,3,0,Operations,HR
47,High School,25,3,7,1,7,1,0,Operations,DATA ANALYST
21,Bachelors,3,3,6,5,4,2,0,Marketing,BUSINESS ANALYST
28,Masters,5,3,7,4,6,3,0,Finance,BUSINESS ANALYST
52,High School,32,0,4,2,3,5,1,Marketing,HR
32,High School,7,2,8,4,0,2,0,Operations,HR
30,High School,12,2,4,1,4,2,0,IT,DATA ANALYST
39,High School,19,1,5,7,10,1,0,Marketing,MANAGER
52,Bachelors,32,4,3,5,3,4,0,IT,PROJECT MANAGER
20,Masters,0,1,5,5,0,2,1,Marketing,DATA ANALYST
18,PhD,0,3,5,6,4,2,0,Finance,HR
34,High School,11,4,10,5,3,1,0,Manufacturing,MANAGER
33,Masters,11,1,7,2,7,5,0,Marketing,DATA ANALYST
57,PhD,35,4,6,0,5,2,1,Marketing,HR
25,Bachelors,0,5,3,2,3,5,0,HR,HR
24,Bachelors,5,3,10,3,6,0,0,HR,HR
30,High School,15,1,7,10,9,5,0,IT,HR
58,Bachelors,28,8,3,7,5,2,1,Operations,PROJECT MANAGER
38,High School,10,6,2,3,4,0,0,HR,HR
57,Masters,33,3,2,3,3,1,0,HR,BUSINESS ANALYST
33,PhD,14,2,5,3,3,5,0,Marketing,MANAGER
31,Masters,9,1,10,4,5,4,0,IT,HR
41,High School,22,3,8,3,7,4,1,Finance,DATA ANALYST
33,High School,9,2,5,9,7,2,0,Manufacturing,HR
32,Bachelors,14,5,6,9,3,0,0,Manufacturing,HR
27,Diploma,5,4,5,2,6,1,0,IT,HR
25,Diploma,8,1,7,5,1,2,0,Operations,MANAGER
45,Bachelors,23,1,5,4,5,1,1,Finance,HR
31,Masters,6,1,1,5,1,4,1,IT,PROJECT MANAGER
42,PhD,20,2,6,5,4,5,0,HR,HR
45,PhD,23,6,3,6,10,2,1,IT,DATA ANALYST
51,Bachelors,31,2,9,4,3,0,0,Manufacturing,MANAGER
58,Bachelors,36,6,3,7,6,4,0,Finance,HR
28,Bachelors,9,3,7,8,1,0,1,IT,MANAGER
53,Masters,26,3,8,5,6,0,0,Operations,PROJECT MANAGER
56,Bachelors,34,3,6,7,7,4,0,IT,DATA ANALYST
52,Masters,30,6,8,4,7,3,0,Marketing,HR
33,Masters,5,2,8,0,1,5,0,IT,HR
31,Masters,10,2,3,8,5,0,1,Manufacturing,PROJECT MANAGER
23,Masters,0,6,7,7,4,3,0,Finance,BUSINESS ANALYST
30,Masters,8,2,3,4,4,4,0,Finance,HR
43,Masters,21,1,6,0,8,0,0,Manufacturing,DATA ANALYST
36,PhD,16,0,5,5,3,0,0,HR,MANAGER
36,High School,15,6,7,3,3,5,0,Manufacturing,HR
47,Diploma,25,3,6,3,3,4,0,Manufacturing,BUSINESS ANALYST
48,Bachelors,24,2,0,5,0,1,0,HR,MANAGER
40,Masters,17,2,4,4,9,5,1,Finance,DATA ANALYST
51,Diploma,33,9,8,10,2,0,1,Manufacturing,PROJECT MANAGER
56,Bachelors,32,3,5,4,6,2,0,Operations,BUSINESS ANALYST
32,Bachelors,2,0,10,2,5,1,1,Operations,HR
44,Masters,24,2,8,5,2,5,1,IT,PROJECT MANAGER
58,High School,35,4,5,2,2,0,1,HR,BUSINESS ANALYST
56,High School,36,4,5,6,7,3,0,Manufacturing,MANAGER
45,High School,24,2,8,3,8,4,1,HR,PROJECT MANAGER
36,High School,13,4,5,2,10,4,0,Finance,CLERK
50,Masters,23,2,7,7,5,4,0,Marketing,PROJECT MANAGER
35,High School,13,1,1,6,7,5,0,Marketing,PROJECT MANAGER
27,Bachelors,4,2,4,3,5,0,0,Marketing,MANAGER
34,Bachelors,12,4,6,3,2,4,0,IT,BUSINESS ANALYST
42,Bachelors,10,3,6,4,8,5,0,Operations,DATA ANALYST
37,Bachelors,11,4,6,0,0,5,1,HR,HR
29,Bachelors,4,3,5,4,4,4,1,Operations,HR
45,PhD,19,2,5,7,5,5,1,Manufacturing,DATA ANALYST
50,Diploma,24,4,6,5,3,5,1,Manufacturing,HR
33,Masters,9,1,4,7,8,1,0,Marketing,PROJECT MANAGER
51,Bachelors,28,4,7,4,4,3,0,HR,MANAGER
40,Bachelors,19,4,3,2,7,0,0,Operations,DATA ANALYST
28,Bachelors,7,1,4,2,4,1,1,IT,DATA ANALYST
40,Masters,19,6,7,8,1,2,0,HR,HR
22,Masters,7,3,9,6,0,2,0,Manufacturing,BUSINESS ANALYST
52,Bachelors,32,3,7,5,5,1,0,HR,HR
49,Diploma,27,2,5,6,5,0,0,HR,HR
27,Diploma,0,3,7,4,4,3,0,Operations,BUSINESS ANALYST
27,High School,5,3,5,4,10,1,1,HR,DATA ANALYST
39,PhD,19,4,6,3,8,3,0,Marketing,DATA ANALYST
24,Masters,0,3,5,7,1,5,1,HR,DATA ANALYST
41,Masters,22,3,6,3,8,1,0,Finance,DATA ANALYST
25,High School,4,3,3,3,7,2,0,Operations,DATA ANALYST
32,Masters,10,2,4,4,5,3,0,Manufacturing,DATA ANALYST
25,High School,5,2,4,1,10,5,0,HR,DATA ANALYST
28,Bachelors,1,6,3,6,4,3,1,IT,DATA ANALYST
51,Bachelors,28,2,8,0,4,5,0,Manufacturing,HR
30,PhD,6,2,9,7,6,3,0,Marketing,BUSINESS ANALYST
28,Masters,8,2,8,4,2,4,1,Manufacturing,HR
40,Masters,21,3,5,3,1,2,0,Operations,MANAGER
28,Bachelors,6,5,6,5,5,0,1,IT,DATA ANALYST
38,Masters,14,6,5,5,5,1,1,HR,HR
59,Masters,38,1,5,6,7,3,1,Operations,DATA ANALYST
42,Bachelors,20,3,7,1,6,5,1,HR,MANAGER
41,High School,16,0,6,5,6,5,1,HR,HR
26,Masters,1,2,6,2,5,2,1,IT,HR
33,Masters,12,1,3,6,6,2,0,Operations,HR
43,Masters,20,7,9,1,7,0,1,Finance,HR
36,High School,14,5,5,9,6,3,0,Manufacturing,PROJECT MANAGER
34,PhD,12,3,4,7,6,1,0,HR,MANAGER
54,High School,27,4,7,6,7,1,0,IT,DATA ANALYST
37,High School,19,1,4,3,8,3,0,HR,PROJECT MANAGER
24,Bachelors,5,5,5,9,4,1,0,HR,HR
58,High School,38,2,5,0,3,3,1,Finance,BUSINESS ANALYST
28,High School,4,1,6,2,4,1,0,Finance,HR
42,Diploma,22,6,6,2,4,3,0,HR,DATA ANALYST
34,Bachelors,14,3,6,5,7,0,1,IT,MANAGER
52,PhD,29,5,7,4,0,0,0,Finance,MANAGER
18,PhD,0,3,6,1,10,0,0,Finance,DATA ANALYST
22,Masters,1,2,6,3,3,4,1,Finance,HR
47,Bachelors,25,3,4,2,6,0,1,Operations,MANAGER
52,PhD,27,5,6,1,7,4,0,Manufacturing,DATA ANALYST
25,Masters,3,3,4,7,5,0,0,HR,HR
54,High School,34,1,9,9,5,4,0,IT,HR
43,Masters,24,4,6,4,6,2,1,Finance,HR
22,Bachelors,7,5,5,8,7,5,0,IT,DATA ANALYST
29,Masters,13,4,4,4,6,2,0,Manufacturing,HR
41,Bachelors,14,1,7,6,10,4,0,Manufacturing,MANAGER
20,High School,1,4,2,4,8,0,0,Marketing,HR
19,Bachelors,3,4,0,2,2,5,0,HR,HR
26,High School,5,3,4,3,6,5,0,Marketing,DATA ANALYST
31,Bachelors,6,4,6,9,10,5,0,HR,HR
32,Masters,6,4,4,5,0,1,0,Manufacturing,BUSINESS ANALYST
58,Bachelors,35,1,3,2,1,3,0,Finance,HR
19,Bachelors,5,1,7,6,8,1,0,HR,HR
48,PhD,27,2,3,6,1,2,0,Marketing,PROJECT MANAGER
44,Bachelors,20,8,6,7,0,3,1,Manufacturing,HR
33,High School,11,4,5,5,1,3,0,Marketing,HR
51,Bachelors,32,2,6,5,5,2,0,Finance,HR
49,High School,21,3,8,1,0,1,0,Finance,DATA ANALYST
57,Diploma,36,4,7,3,1,2,0,Operations,BUSINESS ANALYST
52,Bachelors,37,3,5,2,0,2,1,Marketing,HR
18,High School,1,3,7,8,6,4,0,Operations,PROJECT MANAGER
52,Bachelors,29,2,4,1,5,1,1,IT,DATA ANALYST
25,Bachelors,5,2,5,8,0,0,0,Finance,HR
34,Bachelors,12,4,7,1,3,5,0,Marketing,BUSINESS ANALYST
45,Bachelors,21,4,8,10,6,1,1,HR,HR
28,Bachelors,6,4,7,2,10,5,1,Operations,DATA ANALYST
29,Bachelors,11,4,7,4,4,2,1,Finance,MANAGER
20,Masters,4,2,5,1,5,1,0,Marketing,DATA ANALYST
20,Masters,0,4,5,6,6,5,1,IT,DATA ANALYST
26,Diploma,6,2,7,2,3,3,0,IT,HR
37,Masters,21,2,6,6,0,2,0,Manufacturing,HR
42,Masters,23,3,6,5,6,3,0,IT,PROJECT MANAGER
31,Diploma,8,6,7,4,2,1,1,Marketing,HR
32,Bachelors,14,4,6,8,5,4,1,Finance,MANAGER
29,Diploma,3,2,6,7,0,4,1,IT,MANAGER
47,High School,28,5,6,2,0,3,0,Finance,HR
54,High School,33,3,7,5,4,3,1,IT,HR
24,Bachelors,2,3,5,2,6,4,0,Operations,DATA ANALYST
22,Bachelors,0,4,5,0,9,2,0,Operations,DATA ANALYST
45,Masters,25,5,8,8,0,5,1,HR,HR
54,Bachelors,38,2,7,6,9,0,0,IT,MANAGER
55,Masters,31,5,9,8,1,5,0,Operations,CLERK
35,Masters,12,1,4,6,2,0,0,HR,PROJECT MANAGER
58,Bachelors,37,1,4,3,0,3,1,IT,HR
31,Bachelors,12,4,4,8,7,0,0,Operations,HR
53,Diploma,28,4,8,4,5,1,0,Finance,PROJECT MANAGER
31,Bachelors,10,4,6,1,5,1,0,Operations,DATA ANALYST
26,Masters,7,2,5,7,6,2,0,HR,DATA ANALYST
45,Masters,19,0,9,5,6,1,0,HR,HR
51,Masters,29,2,7,5,10,1,0,Operations,BUSINESS ANALYST
35,PhD,13,1,4,3,1,4,1,Finance,MANAGER
39,Bachelors,17,3,7,7,2,3,0,Manufacturing,BUSINESS ANALYST
57,High School,34,6,5,4,8,5,1,HR,HR
43,Masters,21,3,4,4,5,2,0,Operations,HR
50,Masters,26,0,5,3,7,2,0,HR,DATA ANALYST
52,PhD,27,2,9,3,6,0,0,HR,HR
53,PhD,35,6,2,7,6,4,0,IT,PROJECT MANAGER
29,Bachelors,2,3,6,10,8,3,1,Finance,HR
43,PhD,20,5,7,4,2,4,0,HR,HR
42,Bachelors,17,5,2,9,10,3,1,IT,PROJECT MANAGER
56,Masters,32,3,6,2,5,1,0,Marketing,MANAGER
32,Bachelors,4,4,4,5,4,4,0,HR,CLERK
29,Bachelors,7,1,6,3,10,5,1,Marketing,HR
19,Bachelors,0,2,6,4,3,5,0,Manufacturing,DATA ANALYST
30,Bachelors,5,3,4,5,6,1,0,HR,MANAGER
33,Bachelors,8,5,1,5,3,5,0,IT,HR
39,Bachelors,17,8,6,1,6,1,1,IT,PROJECT MANAGER
32,Bachelors,5,2,5,3,7,4,0,IT,DATA ANALYST
30,High School,2,1,6,5,6,2,1,Marketing,PROJECT MANAGER
38,Bachelors,13,2,4,4,7,2,1,IT,PROJECT MANAGER
41,Bachelors,17,1,9,6,9,4,0,Marketing,PROJECT MANAGER
60,Masters,44,2,5,5,5,4,0,HR,PROJECT MANAGER
46,Bachelors,20,0,5,3,8,2,1,HR,MANAGER
39,Masters,16,2,8,7,6,2,0,Finance,MANAGER
41,Bachelors,20,4,8,6,6,2,0,IT,PROJECT MANAGER
47,Bachelors,21,1,5,7,7,2,0,Manufacturing,HR
30,High School,7,4,10,7,8,3,0,IT,DATA ANALYST
18,Masters,2,7,5,2,7,0,0,Operations,DATA ANALYST
19,Bachelors,1,4,6,4,0,1,1,IT,HR
49,Bachelors,29,1,4,5,5,5,1,Operations,MANAGER
60,Bachelors,36,6,2,1,7,0,0,Operations,PROJECT MANAGER
33,Bachelors,12,3,7,3,5,3,1,Finance,HR
42,Bachelors,20,3,6,4,3,4,0,HR,MANAGER
59,Bachelors,34,5,6,5,1,2,1,Operations,HR
52,Masters,34,4,8,6,3,3,0,IT,DATA ANALYST
41,Masters,19,4,3,7,5,2,1,Finance,HR
49,Masters,26,5,8,5,4,3,0,Operations,HR
31,Diploma,8,2,4,6,5,1,1,IT,PROJECT MANAGER
22,Diploma,0,1,5,2,7,4,0,IT,HR
18,PhD,3,4,6,5,5,3,0,Marketing,HR
56,Masters,32,2,3,4,1,1,0,IT,PROJECT MANAGER
27,Diploma,9,3,7,2,4,5,0,Marketing,HR
47,Masters,27,5,6,2,7,5,1,IT,PROJECT MANAGER
56,Bachelors,34,2,4,2,7,4,0,HR,CLERK
54,Bachelors,36,3,8,7,8,4,0,Operations,MANAGER
30,Bachelors,7,3,6,8,4,3,0,Manufacturing,HR
50,Bachelors,25,3,0,6,1,5,0,Finance,DATA ANALYST
49,Masters,30,5,5,1,5,0,0,IT,MANAGER
28,Bachelors,6,3,5,6,1,1,0,Manufacturing,HR
43,Bachelors,26,2,6,6,6,5,0,HR,MANAGER
37,Bachelors,8,4,5,1,7,1,0,HR,BUSINESS ANALYST
49,Masters,25,5,5,3,6,5,1,HR,HR
38,Bachelors,12,4,6,5,5,1,0,Finance,MANAGER
58,Bachelors,34,4,4,3,6,5,0,IT,PROJECT MANAGER
49,PhD,29,3,5,1,3,3,0,HR,DATA ANALYST
52,Bachelors,36,4,8,0,7,3,1,Marketing,MANAGER
41,Diploma,23,4,6,6,2,2,0,Manufacturing,PROJECT MANAGER
40,Masters,19,0,8,6,4,3,1,IT,PROJECT MANAGER
29,PhD,10,2,7,4,0,0,1,Finance,BUSINESS ANALYST
52,Bachelors,36,2,5,6,7,3,1,IT,MANAGER
53,Bachelors,30,0,6,8,7,5,0,Marketing,DATA ANALYST
26,Bachelors,4,6,5,2,5,0,1,Manufacturing,DATA ANALYST
19,PhD,4,5,5,9,1,5,0,HR,MANAGER
38,Masters,17,3,7,2,1,2,1,IT,HR
54,Bachelors,32,2,1,9,6,4,0,HR,HR
45,Bachelors,16,2,4,4,9,1,1,Marketing,PROJECT MANAGER
19,Bachelors,0,4,6,2,3,1,0,Manufacturing,HR
45,Diploma,24,0,8,8,4,2,0,Operations,MANAGER
48,Bachelors,25,2,9,6,4,5,1,Operations,HR
21,Bachelors,1,4,4,4,5,2,0,IT,BUSINESS ANALYST
25,Bachelors,6,5,2,3,3,0,0,IT,DATA ANALYST
33,Bachelors,16,6,6,6,5,0,1,Finance,HR
25,Bachelors,0,2,5,5,10,0,0,Marketing,DATA ANALYST
46,Diploma,20,3,4,5,4,0,1,Finance,DATA ANALYST
